,subject_id,age,hair_type,hair_color,eye_color,monk_scale,fitz_type
11717,2278,young adult,straight,black,black,scale 5,type v
11718,2278,young adult,straight,black,black,scale 5,type v
11719,2278,young adult,straight,black,black,scale 5,type v
11720,2278,young adult,straight,black,black,scale 5,type v
11721,2279,adult,wavy,black,black,scale 5,type iv
11722,2279,adult,wavy,black,black,scale 5,type iv
11723,2279,adult,wavy,black,black,scale 5,type iv
11724,2279,adult,wavy,black,black,scale 5,type iv
11729,2281,young adult,straight,black,black,scale 5,type v
11730,2281,young adult,straight,black,black,scale 5,type v
11731,2281,young adult,straight,black,black,scale 5,type v
11732,2281,young adult,straight,black,black,scale 5,type v
11733,2282,young adult,straight,black,black,scale 4,type iv
11734,2282,young adult,straight,black,black,scale 4,type iv
11735,2282,young adult,straight,black,black,scale 4,type iv
11736,2282,young adult,straight,black,black,scale 4,type iv
11741,2284,young adult,straight,black,black,scale 6,type v
11742,2284,young adult,straight,black,black,scale 6,type v
11743,2284,young adult,straight,black,black,scale 6,type v
11744,2284,young adult,straight,black,black,scale 6,type v
11745,2285,young adult,wavy,black,black,scale 5,type iv
11746,2285,young adult,wavy,black,black,scale 5,type iv
11747,2285,young adult,wavy,black,black,scale 5,type iv
11748,2285,young adult,wavy,black,black,scale 5,type iv
11749,2286,young adult,straight,black,brown,scale 5,type v
11750,2286,young adult,straight,black,brown,scale 5,type v
11751,2286,young adult,straight,black,brown,scale 5,type v
11752,2286,young adult,straight,black,brown,scale 5,type v
11753,2287,young adult,straight,black,black,scale 5,type v
11754,2287,young adult,straight,black,black,scale 5,type v
11755,2287,young adult,straight,black,black,scale 5,type v
11756,2287,young adult,straight,black,black,scale 5,type v
11757,2288,young adult,straight,black,black,scale 4,type iv
11758,2288,young adult,straight,black,black,scale 4,type iv
11759,2288,young adult,straight,black,black,scale 4,type iv
11760,2288,young adult,straight,black,black,scale 4,type iv
11761,2289,young adult,straight,black,black,scale 5,type iv
11762,2289,young adult,straight,black,black,scale 5,type iv
11763,2289,young adult,straight,black,black,scale 5,type iv
11764,2289,young adult,straight,black,black,scale 5,type iv
11765,2290,young adult,wavy,black,black,scale 5,type v
11766,2290,young adult,wavy,black,black,scale 5,type v
11767,2290,young adult,wavy,black,black,scale 5,type v
11768,2290,young adult,wavy,black,black,scale 5,type v
11769,2291,young adult,wavy,black,black,scale 5,type iv
11770,2291,young adult,wavy,black,black,scale 5,type iv
11771,2291,young adult,wavy,black,black,scale 5,type iv
11772,2291,young adult,wavy,black,black,scale 5,type iv
11777,2293,young adult,straight,black,brown,scale 4,type iv
11778,2293,young adult,straight,black,brown,scale 4,type iv
11779,2293,young adult,straight,black,brown,scale 4,type iv
11780,2293,young adult,straight,black,brown,scale 4,type iv
11781,2294,young adult,straight,black,black,scale 5,type iv
11782,2294,young adult,straight,black,black,scale 5,type iv
11783,2294,young adult,straight,black,black,scale 5,type iv
11784,2294,young adult,straight,black,black,scale 5,type iv
11789,2296,adult,wavy,black,brown,scale 5,type v
11790,2296,adult,wavy,black,brown,scale 5,type v
11791,2296,adult,wavy,black,brown,scale 5,type v
11792,2296,adult,wavy,black,brown,scale 5,type v
11793,2297,young adult,straight,black,black,scale 5,type iv
11794,2297,young adult,straight,black,black,scale 5,type iv
11795,2297,young adult,straight,black,black,scale 5,type iv
11796,2297,young adult,straight,black,black,scale 5,type iv
11797,2298,young adult,straight,black,black,scale 5,type v
11798,2298,young adult,straight,black,black,scale 5,type v
11799,2298,young adult,straight,black,black,scale 5,type v
11800,2298,young adult,straight,black,black,scale 5,type v
11801,2299,young adult,wavy,black,black,scale 5,type v
11802,2299,young adult,wavy,black,black,scale 5,type v
11803,2299,young adult,wavy,black,black,scale 5,type v
11804,2299,young adult,wavy,black,black,scale 5,type v
11805,2300,adult,straight,black,brown,scale 5,type v
11806,2300,adult,straight,black,brown,scale 5,type v
11807,2300,adult,straight,black,brown,scale 5,type v
11808,2300,adult,straight,black,brown,scale 5,type v
11809,2301,young adult,straight,black,black,scale 5,type iv
11810,2301,young adult,straight,black,black,scale 5,type iv
11811,2301,young adult,straight,black,black,scale 5,type iv
11812,2301,young adult,straight,black,black,scale 5,type iv
11817,2303,adult,curly,black,black,scale 5,type v
11818,2303,adult,curly,black,black,scale 5,type v
11819,2303,adult,curly,black,black,scale 5,type v
11820,2303,adult,curly,black,black,scale 5,type v
11821,2304,young adult,wavy,black,black,scale 5,type v
11822,2304,young adult,wavy,black,black,scale 5,type v
11823,2304,young adult,wavy,black,black,scale 5,type v
11824,2304,young adult,wavy,black,black,scale 5,type v
11829,2306,young adult,straight,black,brown,scale 3,type iii
11830,2306,young adult,straight,black,brown,scale 3,type iii
11831,2306,young adult,straight,black,brown,scale 3,type iii
11832,2306,young adult,straight,black,brown,scale 3,type iii
11837,2308,young adult,curly,black,black,scale 4,type iii
11838,2308,young adult,curly,black,black,scale 4,type iii
11839,2308,young adult,curly,black,black,scale 4,type iii
11840,2308,young adult,curly,black,black,scale 4,type iii
11845,2310,young adult,straight,black,black,scale 5,type v
11846,2310,young adult,straight,black,black,scale 5,type v
11847,2310,young adult,straight,black,black,scale 5,type v
11848,2310,young adult,straight,black,black,scale 5,type v
11849,2311,young adult,straight,black,black,scale 7,type iv
11850,2311,young adult,straight,black,black,scale 7,type iv
11851,2311,young adult,straight,black,black,scale 7,type iv
11852,2311,young adult,straight,black,black,scale 7,type iv
11853,2312,young adult,straight,black,black,scale 5,type v
11854,2312,young adult,straight,black,black,scale 5,type v
11855,2312,young adult,straight,black,black,scale 5,type v
11856,2312,young adult,straight,black,black,scale 5,type v
11857,2313,young adult,straight,black,brown,scale 5,type v
11858,2313,young adult,straight,black,brown,scale 5,type v
11859,2313,young adult,straight,black,brown,scale 5,type v
11860,2313,young adult,straight,black,brown,scale 5,type v
11861,2314,adult,straight,black,black,scale 5,type iv
11862,2314,adult,straight,black,black,scale 5,type iv
11863,2314,adult,straight,black,black,scale 5,type iv
11864,2314,adult,straight,black,black,scale 5,type iv
11865,2315,young adult,wavy,black,black,scale 5,type iv
11866,2315,young adult,wavy,black,black,scale 5,type iv
11867,2315,young adult,wavy,black,black,scale 5,type iv
11868,2315,young adult,wavy,black,black,scale 5,type iv
11869,2316,young adult,straight,black,black,scale 6,type iv
11870,2316,young adult,straight,black,black,scale 6,type iv
11871,2316,young adult,straight,black,black,scale 6,type iv
11872,2316,young adult,straight,black,black,scale 6,type iv
11873,2317,young adult,straight,black,black,scale 5,type v
11874,2317,young adult,straight,black,black,scale 5,type v
11875,2317,young adult,straight,black,black,scale 5,type v
11876,2317,young adult,straight,black,black,scale 5,type v
11881,2319,young adult,straight,black,black,scale 5,type iv
11882,2319,young adult,straight,black,black,scale 5,type iv
11883,2319,young adult,straight,black,black,scale 5,type iv
11884,2319,young adult,straight,black,black,scale 5,type iv
11893,2322,young adult,wavy,black,black,scale 5,type iv
11894,2322,young adult,wavy,black,black,scale 5,type iv
11895,2322,young adult,wavy,black,black,scale 5,type iv
11896,2322,young adult,wavy,black,black,scale 5,type iv
11897,2323,adult,wavy,black,brown,scale 5,type v
11898,2323,adult,wavy,black,brown,scale 5,type v
11899,2323,adult,wavy,black,brown,scale 5,type v
11900,2323,adult,wavy,black,brown,scale 5,type v
11913,2327,young adult,wavy,black,brown,scale 5,type iv
11914,2327,young adult,wavy,black,brown,scale 5,type iv
11915,2327,young adult,wavy,black,brown,scale 5,type iv
11916,2327,young adult,wavy,black,brown,scale 5,type iv
11917,2328,young adult,straight,black,black,scale 6,type v
11918,2328,young adult,straight,black,black,scale 6,type v
11919,2328,young adult,straight,black,black,scale 6,type v
11920,2328,young adult,straight,black,black,scale 6,type v
11921,2329,young adult,straight,black,black,scale 5,type v
11922,2329,young adult,straight,black,black,scale 5,type v
11923,2329,young adult,straight,black,black,scale 5,type v
11924,2329,young adult,straight,black,black,scale 5,type v
11925,2330,young adult,straight,black,brown,scale 3,type iii
11926,2330,young adult,straight,black,brown,scale 3,type iii
11927,2330,young adult,straight,black,brown,scale 3,type iii
11928,2330,young adult,straight,black,brown,scale 3,type iii
11929,2331,adult,straight,black,black,scale 5,type iv
11930,2331,adult,straight,black,black,scale 5,type iv
11931,2331,adult,straight,black,black,scale 5,type iv
11932,2331,adult,straight,black,black,scale 5,type iv
11937,2333,young adult,straight,black,black,scale 5,type iv
11938,2333,young adult,straight,black,black,scale 5,type iv
11939,2333,young adult,straight,black,black,scale 5,type iv
11940,2333,young adult,straight,black,black,scale 5,type iv
11941,2334,young adult,wavy,black,brown,scale 5,type iv
11942,2334,young adult,wavy,black,brown,scale 5,type iv
11943,2334,young adult,wavy,black,brown,scale 5,type iv
11944,2334,young adult,wavy,black,brown,scale 5,type iv
11949,2336,young adult,straight,black,amber,scale 5,type iv
11950,2336,young adult,straight,black,amber,scale 5,type iv
11951,2336,young adult,straight,black,amber,scale 5,type iv
11952,2336,young adult,straight,black,amber,scale 5,type iv
11953,2337,young adult,straight,black,black,scale 5,type v
11954,2337,young adult,straight,black,black,scale 5,type v
11955,2337,young adult,straight,black,black,scale 5,type v
11956,2337,young adult,straight,black,black,scale 5,type v
11957,2338,young adult,wavy,black,brown,scale 6,type v
11958,2338,young adult,wavy,black,brown,scale 6,type v
11959,2338,young adult,wavy,black,brown,scale 6,type v
11960,2338,young adult,wavy,black,brown,scale 6,type v
11961,2339,young adult,wavy,black,brown,scale 4,type iv
11962,2339,young adult,wavy,black,brown,scale 4,type iv
11963,2339,young adult,wavy,black,brown,scale 4,type iv
11964,2339,young adult,wavy,black,brown,scale 4,type iv
11965,2340,young adult,straight,black,black,scale 4,type iii
11966,2340,young adult,straight,black,black,scale 4,type iii
11967,2340,young adult,straight,black,black,scale 4,type iii
11968,2340,young adult,straight,black,black,scale 4,type iii
11973,2342,young adult,straight,black,black,scale 5,type v
11974,2342,young adult,straight,black,black,scale 5,type v
11975,2342,young adult,straight,black,black,scale 5,type v
11976,2342,young adult,straight,black,black,scale 5,type v
11981,2344,young adult,straight,black,black,scale 5,type v
11982,2344,young adult,straight,black,black,scale 5,type v
11983,2344,young adult,straight,black,black,scale 5,type v
11984,2344,young adult,straight,black,black,scale 5,type v
11985,2345,adult,straight,black,black,scale 5,type v
11986,2345,adult,straight,black,black,scale 5,type v
11987,2345,adult,straight,black,black,scale 5,type v
11988,2345,adult,straight,black,black,scale 5,type v
11989,2346,young adult,wavy,black,brown,scale 5,type iv
11990,2346,young adult,wavy,black,brown,scale 5,type iv
11991,2346,young adult,wavy,black,brown,scale 5,type iv
11992,2346,young adult,wavy,black,brown,scale 5,type iv
11993,2347,adult,wavy,black,brown,scale 5,type v
11994,2347,adult,wavy,black,brown,scale 5,type v
11995,2347,adult,wavy,black,brown,scale 5,type v
11996,2347,adult,wavy,black,brown,scale 5,type v
11997,2348,adult,straight,black,black,scale 5,type iv
11998,2348,adult,straight,black,black,scale 5,type iv
11999,2348,adult,straight,black,black,scale 5,type iv
12000,2348,adult,straight,black,black,scale 5,type iv
12005,2350,young adult,straight,black,black,scale 3,type iii
12006,2350,young adult,straight,black,black,scale 3,type iii
12007,2350,young adult,straight,black,black,scale 3,type iii
12008,2350,young adult,straight,black,black,scale 3,type iii
12009,2351,young adult,straight,black,black,scale 5,type v
12010,2351,young adult,straight,black,black,scale 5,type v
12011,2351,young adult,straight,black,black,scale 5,type v
12012,2351,young adult,straight,black,black,scale 5,type v
12017,2353,young adult,wavy,black,black,scale 5,type v
12018,2353,young adult,wavy,black,black,scale 5,type v
12019,2353,young adult,wavy,black,black,scale 5,type v
12020,2353,young adult,wavy,black,black,scale 5,type v
12021,2354,young adult,straight,black,black,scale 5,type iv
12022,2354,young adult,straight,black,black,scale 5,type iv
12023,2354,young adult,straight,black,black,scale 5,type iv
12024,2354,young adult,straight,black,black,scale 5,type iv
12033,2357,adult,straight,black,black,scale 4,type iv
12034,2357,adult,straight,black,black,scale 4,type iv
12035,2357,adult,straight,black,black,scale 4,type iv
12036,2357,adult,straight,black,black,scale 4,type iv
12037,2358,adult,wavy,black,black,scale 5,type iv
12038,2358,adult,wavy,black,black,scale 5,type iv
12039,2358,adult,wavy,black,black,scale 5,type iv
12040,2358,adult,wavy,black,black,scale 5,type iv
12041,2359,young adult,straight,black,black,scale 5,type iv
12042,2359,young adult,straight,black,black,scale 5,type iv
12043,2359,young adult,straight,black,black,scale 5,type iv
12044,2359,young adult,straight,black,black,scale 5,type iv
12045,2360,young adult,straight,brown,brown,scale 5,type v
12046,2360,young adult,straight,brown,brown,scale 5,type v
12047,2360,young adult,straight,brown,brown,scale 5,type v
12048,2360,young adult,straight,brown,brown,scale 5,type v
12049,2361,young adult,straight,black,brown,scale 6,type iv
12050,2361,young adult,straight,black,brown,scale 6,type iv
12051,2361,young adult,straight,black,brown,scale 6,type iv
12052,2361,young adult,straight,black,brown,scale 6,type iv
12053,2362,adult,straight,black,black,scale 5,type iv
12054,2362,adult,straight,black,black,scale 5,type iv
12055,2362,adult,straight,black,black,scale 5,type iv
12056,2362,adult,straight,black,black,scale 5,type iv
12057,2363,young adult,straight,black,black,scale 6,type v
12058,2363,young adult,straight,black,black,scale 6,type v
12059,2363,young adult,straight,black,black,scale 6,type v
12060,2363,young adult,straight,black,black,scale 6,type v
12061,2364,young adult,straight,black,black,scale 5,type iv
12062,2364,young adult,straight,black,black,scale 5,type iv
12063,2364,young adult,straight,black,black,scale 5,type iv
12064,2364,young adult,straight,black,black,scale 5,type iv
12065,2365,young adult,wavy,blonde,brown,scale 3,type iii
12066,2365,young adult,wavy,blonde,brown,scale 3,type iii
12067,2365,young adult,wavy,blonde,brown,scale 3,type iii
12068,2365,young adult,wavy,blonde,brown,scale 3,type iii
12069,2366,young adult,straight,black,black,scale 5,type v
12070,2366,young adult,straight,black,black,scale 5,type v
